filename,width,height,class,xmin,ymin,xmax,ymax
269975974_519951342436728_2545639289331074211_n-0-mirrored.jpg,960,720,BATTERY BOX,280,3,685,150
269975974_519951342436728_2545639289331074211_n-0.jpg,960,720,SENSOR,370,73,559,242
269975974_519951342436728_2545639289331074211_n-0.jpg,960,720,MOTOR,574,13,844,282
269975974_519951342436728_2545639289331074211_n-0.jpg,960,720,5V EXPANSION,243,213,535,518
269975974_519951342436728_2545639289331074211_n-0.jpg,960,720,BATTERY BOX,275,3,680,150
269975974_519951342436728_2545639289331074211_n-180-mirrored.jpg,960,720,SENSOR,370,478,559,647
269975974_519951342436728_2545639289331074211_n-180-mirrored.jpg,960,720,MOTOR,574,438,844,707
269975974_519951342436728_2545639289331074211_n-180-mirrored.jpg,960,720,5V EXPANSION,243,202,535,507
269975974_519951342436728_2545639289331074211_n-180-mirrored.jpg,960,720,BATTERY BOX,275,570,680,717
269975974_519951342436728_2545639289331074211_n-180.jpg,960,720,SENSOR,401,478,590,647
269975974_519951342436728_2545639289331074211_n-180.jpg,960,720,MOTOR,116,438,386,707
269975974_519951342436728_2545639289331074211_n-180.jpg,960,720,5V EXPANSION,425,202,717,507
269975974_519951342436728_2545639289331074211_n-180.jpg,960,720,BATTERY BOX,280,570,685,717
269975974_519951342436728_2545639289331074211_n-270-mirrored.jpg,960,720,SENSOR,478,401,647,590
269975974_519951342436728_2545639289331074211_n-270-mirrored.jpg,960,720,MOTOR,438,116,707,386
269975974_519951342436728_2545639289331074211_n-270-mirrored.jpg,960,720,5V EXPANSION,202,425,507,717
269975974_519951342436728_2545639289331074211_n-270-mirrored.jpg,960,720,BATTERY BOX,570,280,717,685
269975974_519951342436728_2545639289331074211_n-270.jpg,960,720,SENSOR,73,401,242,590
269975974_519951342436728_2545639289331074211_n-270.jpg,960,720,MOTOR,13,116,282,386
269975974_519951342436728_2545639289331074211_n-270.jpg,960,720,5V EXPANSION,213,425,518,717
269975974_519951342436728_2545639289331074211_n-270.jpg,960,720,BATTERY BOX,3,280,150,685
269975974_519951342436728_2545639289331074211_n-90-mirrored.jpg,960,720,SENSOR,73,370,242,559
269975974_519951342436728_2545639289331074211_n-90-mirrored.jpg,960,720,MOTOR,13,574,282,844
269975974_519951342436728_2545639289331074211_n-90-mirrored.jpg,960,720,5V EXPANSION,213,243,518,535
269975974_519951342436728_2545639289331074211_n-90-mirrored.jpg,960,720,BATTERY BOX,3,275,150,680
269975974_519951342436728_2545639289331074211_n-90.jpg,960,720,SENSOR,478,370,647,559
269975974_519951342436728_2545639289331074211_n-90.jpg,960,720,MOTOR,438,574,707,844
269975974_519951342436728_2545639289331074211_n-90.jpg,960,720,5V EXPANSION,202,243,507,535
269975974_519951342436728_2545639289331074211_n-90.jpg,960,720,BATTERY BOX,570,275,717,680
269976695_220926706874065_2951287105574230826_n-0-mirrored.jpg,960,720,UNO R3,415,316,652,430
269976695_220926706874065_2951287105574230826_n-0-mirrored.jpg,960,720,5V EXPANSION,442,141,739,319
269976695_220926706874065_2951287105574230826_n-0-mirrored.jpg,960,720,SENSOR,371,170,464,324
269976695_220926706874065_2951287105574230826_n-0-mirrored.jpg,960,720,BATTERY BOX,149,90,419,322
269976695_220926706874065_2951287105574230826_n-0-mirrored.jpg,960,720,MOTOR,154,254,357,466
269976695_220926706874065_2951287105574230826_n-0.jpg,960,720,UNO R3,308,316,545,430
269976695_220926706874065_2951287105574230826_n-0.jpg,960,720,5V EXPANSION,221,141,518,319
269976695_220926706874065_2951287105574230826_n-0.jpg,960,720,SENSOR,496,170,589,324
269976695_220926706874065_2951287105574230826_n-0.jpg,960,720,BATTERY BOX,541,90,811,322
269976695_220926706874065_2951287105574230826_n-0.jpg,960,720,MOTOR,603,254,806,466
269976695_220926706874065_2951287105574230826_n-180-mirrored.jpg,960,720,UNO R3,308,290,545,404
269976695_220926706874065_2951287105574230826_n-180-mirrored.jpg,960,720,5V EXPANSION,221,401,518,579
269976695_220926706874065_2951287105574230826_n-180-mirrored.jpg,960,720,SENSOR,496,396,589,550
269976695_220926706874065_2951287105574230826_n-180-mirrored.jpg,960,720,BATTERY BOX,541,398,811,630
269976695_220926706874065_2951287105574230826_n-180-mirrored.jpg,960,720,MOTOR,603,254,806,466
269976695_220926706874065_2951287105574230826_n-180.jpg,960,720,UNO R3,415,290,652,404
269976695_220926706874065_2951287105574230826_n-180.jpg,960,720,5V EXPANSION,442,401,739,579
269976695_220926706874065_2951287105574230826_n-180.jpg,960,720,SENSOR,371,396,464,550
269976695_220926706874065_2951287105574230826_n-180.jpg,960,720,BATTERY BOX,149,398,419,630
269976695_220926706874065_2951287105574230826_n-180.jpg,960,720,MOTOR,154,254,357,466
269976695_220926706874065_2951287105574230826_n-270-mirrored.jpg,960,720,UNO R3,290,415,404,652
269976695_220926706874065_2951287105574230826_n-270-mirrored.jpg,960,720,5V EXPANSION,401,442,579,739
269976695_220926706874065_2951287105574230826_n-270-mirrored.jpg,960,720,SENSOR,396,371,550,464
269976695_220926706874065_2951287105574230826_n-270-mirrored.jpg,960,720,BATTERY BOX,398,149,630,419
269976695_220926706874065_2951287105574230826_n-270-mirrored.jpg,960,720,MOTOR,254,154,466,357
269976695_220926706874065_2951287105574230826_n-270.jpg,960,720,UNO R3,316,415,430,652
269976695_220926706874065_2951287105574230826_n-270.jpg,960,720,5V EXPANSION,141,442,319,739
269976695_220926706874065_2951287105574230826_n-270.jpg,960,720,SENSOR,170,371,324,464
269976695_220926706874065_2951287105574230826_n-270.jpg,960,720,BATTERY BOX,90,149,322,419
269976695_220926706874065_2951287105574230826_n-270.jpg,960,720,MOTOR,254,154,466,357
269976695_220926706874065_2951287105574230826_n-90-mirrored.jpg,960,720,UNO R3,316,308,430,545
269976695_220926706874065_2951287105574230826_n-90-mirrored.jpg,960,720,5V EXPANSION,141,221,319,518
269976695_220926706874065_2951287105574230826_n-90-mirrored.jpg,960,720,SENSOR,170,496,324,589
269976695_220926706874065_2951287105574230826_n-90-mirrored.jpg,960,720,BATTERY BOX,90,541,322,811
269976695_220926706874065_2951287105574230826_n-90-mirrored.jpg,960,720,MOTOR,254,603,466,806
269976695_220926706874065_2951287105574230826_n-90.jpg,960,720,UNO R3,290,308,404,545
269976695_220926706874065_2951287105574230826_n-90.jpg,960,720,5V EXPANSION,401,221,579,518
269976695_220926706874065_2951287105574230826_n-90.jpg,960,720,SENSOR,396,496,550,589
269976695_220926706874065_2951287105574230826_n-90.jpg,960,720,BATTERY BOX,398,541,630,811
269976695_220926706874065_2951287105574230826_n-90.jpg,960,720,MOTOR,254,603,466,806
269979982_443611520591751_6948169977517415333_n-0-mirrored.jpg,960,720,MOTOR,222,3,493,253
269979982_443611520591751_6948169977517415333_n-0-mirrored.jpg,960,720,5V EXPANSION,590,103,955,365
269979982_443611520591751_6948169977517415333_n-0-mirrored.jpg,960,720,BATTERY BOX,445,1,794,93
269979982_443611520591751_6948169977517415333_n-0-mirrored.jpg,960,720,UNO R3,494,138,591,449
269979982_443611520591751_6948169977517415333_n-0.jpg,960,720,MOTOR,467,3,738,253
269979982_443611520591751_6948169977517415333_n-0.jpg,960,720,5V EXPANSION,5,103,370,365
269979982_443611520591751_6948169977517415333_n-0.jpg,960,720,BATTERY BOX,166,1,515,93
269979982_443611520591751_6948169977517415333_n-0.jpg,960,720,UNO R3,369,138,466,449
269979982_443611520591751_6948169977517415333_n-180-mirrored.jpg,960,720,MOTOR,467,467,738,717
269979982_443611520591751_6948169977517415333_n-180-mirrored.jpg,960,720,5V EXPANSION,5,355,370,617
269979982_443611520591751_6948169977517415333_n-180-mirrored.jpg,960,720,BATTERY BOX,166,627,515,719
269979982_443611520591751_6948169977517415333_n-180-mirrored.jpg,960,720,UNO R3,369,271,466,582
269979982_443611520591751_6948169977517415333_n-180.jpg,960,720,MOTOR,222,467,493,717
269979982_443611520591751_6948169977517415333_n-180.jpg,960,720,5V EXPANSION,590,355,955,617
269979982_443611520591751_6948169977517415333_n-180.jpg,960,720,BATTERY BOX,445,627,794,719
269979982_443611520591751_6948169977517415333_n-180.jpg,960,720,UNO R3,494,271,591,582
269979982_443611520591751_6948169977517415333_n-270-mirrored.jpg,960,720,MOTOR,467,222,717,493
269979982_443611520591751_6948169977517415333_n-270-mirrored.jpg,960,720,5V EXPANSION,355,590,617,955
269979982_443611520591751_6948169977517415333_n-270-mirrored.jpg,960,720,BATTERY BOX,627,445,719,794
269979982_443611520591751_6948169977517415333_n-270-mirrored.jpg,960,720,UNO R3,271,494,582,591
269979982_443611520591751_6948169977517415333_n-270.jpg,960,720,MOTOR,3,222,253,493
269979982_443611520591751_6948169977517415333_n-270.jpg,960,720,5V EXPANSION,103,590,365,955
269979982_443611520591751_6948169977517415333_n-270.jpg,960,720,BATTERY BOX,1,445,93,794
269979982_443611520591751_6948169977517415333_n-270.jpg,960,720,UNO R3,138,494,449,591
269979982_443611520591751_6948169977517415333_n-90-mirrored.jpg,960,720,MOTOR,3,467,253,738
269979982_443611520591751_6948169977517415333_n-90-mirrored.jpg,960,720,5V EXPANSION,103,5,365,370
269979982_443611520591751_6948169977517415333_n-90-mirrored.jpg,960,720,BATTERY BOX,1,166,93,515
269979982_443611520591751_6948169977517415333_n-90-mirrored.jpg,960,720,UNO R3,138,369,449,466
269979982_443611520591751_6948169977517415333_n-90.jpg,960,720,MOTOR,467,467,717,738
269979982_443611520591751_6948169977517415333_n-90.jpg,960,720,5V EXPANSION,355,5,617,370
269979982_443611520591751_6948169977517415333_n-90.jpg,960,720,BATTERY BOX,627,166,719,515
269979982_443611520591751_6948169977517415333_n-90.jpg,960,720,UNO R3,271,369,582,466
269981455_464145468412435_4514526423759568420_n-0-mirrored.jpg,960,720,MOTOR,340,185,536,356
269981455_464145468412435_4514526423759568420_n-0-mirrored.jpg,960,720,SENSOR,496,325,687,433
269981455_464145468412435_4514526423759568420_n-0-mirrored.jpg,960,720,BATTERY BOX,509,180,941,396
269981455_464145468412435_4514526423759568420_n-0-mirrored.jpg,960,720,5V EXPANSION,238,360,693,712
269981455_464145468412435_4514526423759568420_n-0.jpg,960,720,MOTOR,424,185,620,356
269981455_464145468412435_4514526423759568420_n-0.jpg,960,720,SENSOR,273,325,464,433
269981455_464145468412435_4514526423759568420_n-0.jpg,960,720,BATTERY BOX,19,180,451,396
269981455_464145468412435_4514526423759568420_n-0.jpg,960,720,5V EXPANSION,267,360,722,712
269981455_464145468412435_4514526423759568420_n-180-mirrored.jpg,960,720,MOTOR,424,364,620,535
269981455_464145468412435_4514526423759568420_n-180-mirrored.jpg,960,720,SENSOR,273,287,464,395
269981455_464145468412435_4514526423759568420_n-180-mirrored.jpg,960,720,BATTERY BOX,19,324,451,540
269981455_464145468412435_4514526423759568420_n-180-mirrored.jpg,960,720,5V EXPANSION,267,8,722,360
269981455_464145468412435_4514526423759568420_n-180.jpg,960,720,MOTOR,340,364,536,535
269981455_464145468412435_4514526423759568420_n-180.jpg,960,720,SENSOR,496,287,687,395
269981455_464145468412435_4514526423759568420_n-180.jpg,960,720,BATTERY BOX,509,324,941,540
269981455_464145468412435_4514526423759568420_n-180.jpg,960,720,5V EXPANSION,238,8,693,360
269981455_464145468412435_4514526423759568420_n-270-mirrored.jpg,960,720,MOTOR,364,340,535,536
269981455_464145468412435_4514526423759568420_n-270-mirrored.jpg,960,720,SENSOR,287,496,395,687
269981455_464145468412435_4514526423759568420_n-270-mirrored.jpg,960,720,BATTERY BOX,324,509,540,941
269981455_464145468412435_4514526423759568420_n-270-mirrored.jpg,960,720,5V EXPANSION,8,238,360,693
269981455_464145468412435_4514526423759568420_n-270.jpg,960,720,MOTOR,185,340,356,536
269981455_464145468412435_4514526423759568420_n-270.jpg,960,720,SENSOR,325,496,433,687
269981455_464145468412435_4514526423759568420_n-270.jpg,960,720,BATTERY BOX,180,509,396,941
269981455_464145468412435_4514526423759568420_n-270.jpg,960,720,5V EXPANSION,360,238,712,693
269981455_464145468412435_4514526423759568420_n-90-mirrored.jpg,960,720,MOTOR,185,424,356,620
269981455_464145468412435_4514526423759568420_n-90-mirrored.jpg,960,720,SENSOR,325,273,433,464
269981455_464145468412435_4514526423759568420_n-90-mirrored.jpg,960,720,BATTERY BOX,180,19,396,451
269981455_464145468412435_4514526423759568420_n-90-mirrored.jpg,960,720,5V EXPANSION,360,267,712,722
269981455_464145468412435_4514526423759568420_n-90.jpg,960,720,MOTOR,364,424,535,620
269981455_464145468412435_4514526423759568420_n-90.jpg,960,720,SENSOR,287,273,395,464
269981455_464145468412435_4514526423759568420_n-90.jpg,960,720,BATTERY BOX,324,19,540,451
269981455_464145468412435_4514526423759568420_n-90.jpg,960,720,5V EXPANSION,8,267,360,722
269981464_651306856066850_5907506772040382586_n-0-mirrored.jpg,960,720,5V EXPANSION,293,199,639,445
269981464_651306856066850_5907506772040382586_n-0-mirrored.jpg,960,720,SENSOR,384,129,571,239
269981464_651306856066850_5907506772040382586_n-0-mirrored.jpg,960,720,MOTOR,194,64,351,286
269981464_651306856066850_5907506772040382586_n-0-mirrored.jpg,960,720,BATTERY BOX,356,4,720,178
269981464_651306856066850_5907506772040382586_n-0.jpg,960,720,5V EXPANSION,321,199,667,445
269981464_651306856066850_5907506772040382586_n-0.jpg,960,720,SENSOR,389,129,576,239
269981464_651306856066850_5907506772040382586_n-0.jpg,960,720,MOTOR,609,64,766,286
269981464_651306856066850_5907506772040382586_n-0.jpg,960,720,BATTERY BOX,240,4,604,178
269981464_651306856066850_5907506772040382586_n-180-mirrored.jpg,960,720,5V EXPANSION,321,275,667,521
269981464_651306856066850_5907506772040382586_n-180-mirrored.jpg,960,720,SENSOR,389,481,576,591
269981464_651306856066850_5907506772040382586_n-180-mirrored.jpg,960,720,MOTOR,609,434,766,656
269981464_651306856066850_5907506772040382586_n-180-mirrored.jpg,960,720,BATTERY BOX,240,542,604,716
269981464_651306856066850_5907506772040382586_n-180.jpg,960,720,5V EXPANSION,293,275,639,521
269981464_651306856066850_5907506772040382586_n-180.jpg,960,720,SENSOR,384,481,571,591
269981464_651306856066850_5907506772040382586_n-180.jpg,960,720,MOTOR,194,434,351,656
269981464_651306856066850_5907506772040382586_n-180.jpg,960,720,BATTERY BOX,356,542,720,716
269981464_651306856066850_5907506772040382586_n-270-mirrored.jpg,960,720,5V EXPANSION,275,293,521,639
269981464_651306856066850_5907506772040382586_n-270-mirrored.jpg,960,720,SENSOR,481,384,591,571
269981464_651306856066850_5907506772040382586_n-270-mirrored.jpg,960,720,MOTOR,434,194,656,351
269981464_651306856066850_5907506772040382586_n-270-mirrored.jpg,960,720,BATTERY BOX,542,356,716,720
269981464_651306856066850_5907506772040382586_n-270.jpg,960,720,5V EXPANSION,199,293,445,639
269981464_651306856066850_5907506772040382586_n-270.jpg,960,720,SENSOR,129,384,239,571
269981464_651306856066850_5907506772040382586_n-270.jpg,960,720,MOTOR,64,194,286,351
269981464_651306856066850_5907506772040382586_n-270.jpg,960,720,BATTERY BOX,4,356,178,720
269981464_651306856066850_5907506772040382586_n-90-mirrored.jpg,960,720,5V EXPANSION,199,321,445,667
269981464_651306856066850_5907506772040382586_n-90-mirrored.jpg,960,720,SENSOR,129,389,239,576
269981464_651306856066850_5907506772040382586_n-90-mirrored.jpg,960,720,MOTOR,64,609,286,766
269981464_651306856066850_5907506772040382586_n-90-mirrored.jpg,960,720,BATTERY BOX,4,240,178,604
269981464_651306856066850_5907506772040382586_n-90.jpg,960,720,5V EXPANSION,275,321,521,667
269981464_651306856066850_5907506772040382586_n-90.jpg,960,720,SENSOR,481,389,591,576
269981464_651306856066850_5907506772040382586_n-90.jpg,960,720,MOTOR,434,609,656,766
269981464_651306856066850_5907506772040382586_n-90.jpg,960,720,BATTERY BOX,542,240,716,604
269982389_616514206266935_8057712137733888961_n-0-mirrored.jpg,960,720,MOTOR,367,192,648,474
269982389_616514206266935_8057712137733888961_n-0-mirrored.jpg,960,720,BATTERY BOX,150,4,586,219
269982389_616514206266935_8057712137733888961_n-0-mirrored.jpg,960,720,SENSOR,701,113,900,319
269982389_616514206266935_8057712137733888961_n-0.jpg,960,720,MOTOR,312,192,593,474
269982389_616514206266935_8057712137733888961_n-0.jpg,960,720,BATTERY BOX,374,4,810,219
269982389_616514206266935_8057712137733888961_n-0.jpg,960,720,SENSOR,60,113,259,319
269982389_616514206266935_8057712137733888961_n-180-mirrored.jpg,960,720,MOTOR,312,246,593,528
269982389_616514206266935_8057712137733888961_n-180-mirrored.jpg,960,720,BATTERY BOX,374,501,810,716
269982389_616514206266935_8057712137733888961_n-180-mirrored.jpg,960,720,SENSOR,60,401,259,607
269982389_616514206266935_8057712137733888961_n-180.jpg,960,720,MOTOR,367,246,648,528
269982389_616514206266935_8057712137733888961_n-180.jpg,960,720,BATTERY BOX,150,501,586,716
269982389_616514206266935_8057712137733888961_n-180.jpg,960,720,SENSOR,701,401,900,607
269982389_616514206266935_8057712137733888961_n-270-mirrored.jpg,960,720,MOTOR,246,367,528,648
269982389_616514206266935_8057712137733888961_n-270-mirrored.jpg,960,720,BATTERY BOX,501,150,716,586
269982389_616514206266935_8057712137733888961_n-270-mirrored.jpg,960,720,SENSOR,401,701,607,900
269982389_616514206266935_8057712137733888961_n-270.jpg,960,720,MOTOR,192,367,474,648
269982389_616514206266935_8057712137733888961_n-270.jpg,960,720,BATTERY BOX,4,150,219,586
269982389_616514206266935_8057712137733888961_n-270.jpg,960,720,SENSOR,113,701,319,900
269982389_616514206266935_8057712137733888961_n-90-mirrored.jpg,960,720,MOTOR,192,312,474,593
269982389_616514206266935_8057712137733888961_n-90-mirrored.jpg,960,720,BATTERY BOX,4,374,219,810
269982389_616514206266935_8057712137733888961_n-90-mirrored.jpg,960,720,SENSOR,113,60,319,259
269982389_616514206266935_8057712137733888961_n-90.jpg,960,720,MOTOR,246,312,528,593
269982389_616514206266935_8057712137733888961_n-90.jpg,960,720,BATTERY BOX,501,374,716,810
269982389_616514206266935_8057712137733888961_n-90.jpg,960,720,SENSOR,401,60,607,259
269987129_287489593396739_5633100365483770758_n-0-mirrored.jpg,960,720,SENSOR,619,329,928,509
269987129_287489593396739_5633100365483770758_n-0-mirrored.jpg,960,720,MOTOR,205,192,543,554
269987129_287489593396739_5633100365483770758_n-0-mirrored.jpg,960,720,BATTERY BOX,226,1,665,178
269987129_287489593396739_5633100365483770758_n-0.jpg,960,720,SENSOR,32,329,341,509
269987129_287489593396739_5633100365483770758_n-0.jpg,960,720,MOTOR,417,192,755,554
269987129_287489593396739_5633100365483770758_n-0.jpg,960,720,BATTERY BOX,295,1,734,178
269987129_287489593396739_5633100365483770758_n-180-mirrored.jpg,960,720,SENSOR,32,211,341,391
269987129_287489593396739_5633100365483770758_n-180-mirrored.jpg,960,720,MOTOR,417,166,755,528
269987129_287489593396739_5633100365483770758_n-180-mirrored.jpg,960,720,BATTERY BOX,295,542,734,719
269987129_287489593396739_5633100365483770758_n-180.jpg,960,720,SENSOR,619,211,928,391
269987129_287489593396739_5633100365483770758_n-180.jpg,960,720,MOTOR,205,166,543,528
269987129_287489593396739_5633100365483770758_n-180.jpg,960,720,BATTERY BOX,226,542,665,719
269987129_287489593396739_5633100365483770758_n-270-mirrored.jpg,960,720,SENSOR,211,619,391,928
269987129_287489593396739_5633100365483770758_n-270-mirrored.jpg,960,720,MOTOR,166,205,528,543
269987129_287489593396739_5633100365483770758_n-270-mirrored.jpg,960,720,BATTERY BOX,542,226,719,665
269987129_287489593396739_5633100365483770758_n-270.jpg,960,720,SENSOR,329,619,509,928
269987129_287489593396739_5633100365483770758_n-270.jpg,960,720,MOTOR,192,205,554,543
269987129_287489593396739_5633100365483770758_n-270.jpg,960,720,BATTERY BOX,1,226,178,665
269987129_287489593396739_5633100365483770758_n-90-mirrored.jpg,960,720,SENSOR,329,32,509,341
269987129_287489593396739_5633100365483770758_n-90-mirrored.jpg,960,720,MOTOR,192,417,554,755
269987129_287489593396739_5633100365483770758_n-90-mirrored.jpg,960,720,BATTERY BOX,1,295,178,734
269987129_287489593396739_5633100365483770758_n-90.jpg,960,720,SENSOR,211,32,391,341
269987129_287489593396739_5633100365483770758_n-90.jpg,960,720,MOTOR,166,417,528,755
269987129_287489593396739_5633100365483770758_n-90.jpg,960,720,BATTERY BOX,542,295,719,734
269987994_458111989380966_5870800829704163749_n-0-mirrored.jpg,960,720,5V EXPANSION,453,16,899,220
269987994_458111989380966_5870800829704163749_n-0-mirrored.jpg,960,720,UNO R3,435,216,877,391
269987994_458111989380966_5870800829704163749_n-0-mirrored.jpg,960,720,MOTOR,0,40,219,329
269987994_458111989380966_5870800829704163749_n-0-mirrored.jpg,960,720,SENSOR,309,35,448,218
269987994_458111989380966_5870800829704163749_n-0-mirrored.jpg,960,720,BATTERY BOX,73,1,407,174
269987994_458111989380966_5870800829704163749_n-0.jpg,960,720,5V EXPANSION,61,16,507,220
269987994_458111989380966_5870800829704163749_n-0.jpg,960,720,UNO R3,83,216,525,391
269987994_458111989380966_5870800829704163749_n-0.jpg,960,720,MOTOR,741,40,960,329
269987994_458111989380966_5870800829704163749_n-0.jpg,960,720,SENSOR,512,35,651,218
269987994_458111989380966_5870800829704163749_n-0.jpg,960,720,BATTERY BOX,553,1,887,174
269987994_458111989380966_5870800829704163749_n-180-mirrored.jpg,960,720,5V EXPANSION,61,500,507,704
269987994_458111989380966_5870800829704163749_n-180-mirrored.jpg,960,720,UNO R3,83,329,525,504
269987994_458111989380966_5870800829704163749_n-180-mirrored.jpg,960,720,MOTOR,741,391,960,680
269987994_458111989380966_5870800829704163749_n-180-mirrored.jpg,960,720,SENSOR,512,502,651,685
269987994_458111989380966_5870800829704163749_n-180-mirrored.jpg,960,720,BATTERY BOX,553,546,887,719
269987994_458111989380966_5870800829704163749_n-180.jpg,960,720,5V EXPANSION,453,500,899,704
269987994_458111989380966_5870800829704163749_n-180.jpg,960,720,UNO R3,435,329,877,504
269987994_458111989380966_5870800829704163749_n-180.jpg,960,720,MOTOR,0,391,219,680
269987994_458111989380966_5870800829704163749_n-180.jpg,960,720,SENSOR,309,502,448,685
269987994_458111989380966_5870800829704163749_n-180.jpg,960,720,BATTERY BOX,73,546,407,719
269987994_458111989380966_5870800829704163749_n-270-mirrored.jpg,960,720,5V EXPANSION,500,453,704,899
269987994_458111989380966_5870800829704163749_n-270-mirrored.jpg,960,720,UNO R3,329,435,504,877
269987994_458111989380966_5870800829704163749_n-270-mirrored.jpg,960,720,MOTOR,391,0,680,219
269987994_458111989380966_5870800829704163749_n-270-mirrored.jpg,960,720,SENSOR,502,309,685,448
269987994_458111989380966_5870800829704163749_n-270-mirrored.jpg,960,720,BATTERY BOX,546,73,719,407
269987994_458111989380966_5870800829704163749_n-270.jpg,960,720,5V EXPANSION,16,453,220,899
269987994_458111989380966_5870800829704163749_n-270.jpg,960,720,UNO R3,216,435,391,877
269987994_458111989380966_5870800829704163749_n-270.jpg,960,720,MOTOR,40,0,329,219
269987994_458111989380966_5870800829704163749_n-270.jpg,960,720,SENSOR,35,309,218,448
269987994_458111989380966_5870800829704163749_n-270.jpg,960,720,BATTERY BOX,1,73,174,407
269987994_458111989380966_5870800829704163749_n-90-mirrored.jpg,960,720,5V EXPANSION,16,61,220,507
269987994_458111989380966_5870800829704163749_n-90-mirrored.jpg,960,720,UNO R3,216,83,391,525
269987994_458111989380966_5870800829704163749_n-90-mirrored.jpg,960,720,MOTOR,40,741,329,960
269987994_458111989380966_5870800829704163749_n-90-mirrored.jpg,960,720,SENSOR,35,512,218,651
269987994_458111989380966_5870800829704163749_n-90-mirrored.jpg,960,720,BATTERY BOX,1,553,174,887
269987994_458111989380966_5870800829704163749_n-90.jpg,960,720,5V EXPANSION,500,61,704,507
269987994_458111989380966_5870800829704163749_n-90.jpg,960,720,UNO R3,329,83,504,525
269987994_458111989380966_5870800829704163749_n-90.jpg,960,720,MOTOR,391,741,680,960
269987994_458111989380966_5870800829704163749_n-90.jpg,960,720,SENSOR,502,512,685,651
269987994_458111989380966_5870800829704163749_n-90.jpg,960,720,BATTERY BOX,546,553,719,887
269987996_321937103144221_9095698015052585717_n-0-mirrored.jpg,720,960,BATTERY BOX,512,380,717,631
269987996_321937103144221_9095698015052585717_n-0-mirrored.jpg,720,960,SENSOR,442,496,624,690
269987996_321937103144221_9095698015052585717_n-0-mirrored.jpg,720,960,MOTOR,347,306,542,462
269987996_321937103144221_9095698015052585717_n-0-mirrored.jpg,720,960,5V EXPANSION,0,465,208,774
269987996_321937103144221_9095698015052585717_n-0.jpg,720,960,BATTERY BOX,3,380,208,631
269987996_321937103144221_9095698015052585717_n-0.jpg,720,960,SENSOR,96,496,278,690
269987996_321937103144221_9095698015052585717_n-0.jpg,720,960,MOTOR,178,306,373,462
269987996_321937103144221_9095698015052585717_n-0.jpg,720,960,5V EXPANSION,512,465,720,774
269987996_321937103144221_9095698015052585717_n-180-mirrored.jpg,720,960,BATTERY BOX,3,329,208,580
269987996_321937103144221_9095698015052585717_n-180-mirrored.jpg,720,960,SENSOR,96,270,278,464
269987996_321937103144221_9095698015052585717_n-180-mirrored.jpg,720,960,MOTOR,178,498,373,654
269987996_321937103144221_9095698015052585717_n-180-mirrored.jpg,720,960,5V EXPANSION,512,186,720,495
269987996_321937103144221_9095698015052585717_n-180.jpg,720,960,BATTERY BOX,512,329,717,580
269987996_321937103144221_9095698015052585717_n-180.jpg,720,960,SENSOR,442,270,624,464
269987996_321937103144221_9095698015052585717_n-180.jpg,720,960,MOTOR,347,498,542,654
269987996_321937103144221_9095698015052585717_n-180.jpg,720,960,5V EXPANSION,0,186,208,495
269987996_321937103144221_9095698015052585717_n-270-mirrored.jpg,720,960,BATTERY BOX,329,512,580,717
269987996_321937103144221_9095698015052585717_n-270-mirrored.jpg,720,960,SENSOR,270,442,464,624
269987996_321937103144221_9095698015052585717_n-270-mirrored.jpg,720,960,MOTOR,498,347,654,542
269987996_321937103144221_9095698015052585717_n-270-mirrored.jpg,720,960,5V EXPANSION,186,0,495,208
269987996_321937103144221_9095698015052585717_n-270.jpg,720,960,BATTERY BOX,380,512,631,717
269987996_321937103144221_9095698015052585717_n-270.jpg,720,960,SENSOR,496,442,690,624
269987996_321937103144221_9095698015052585717_n-270.jpg,720,960,MOTOR,306,347,462,542
269987996_321937103144221_9095698015052585717_n-270.jpg,720,960,5V EXPANSION,465,0,774,208
269987996_321937103144221_9095698015052585717_n-90-mirrored.jpg,720,960,BATTERY BOX,380,3,631,208
269987996_321937103144221_9095698015052585717_n-90-mirrored.jpg,720,960,SENSOR,496,96,690,278
269987996_321937103144221_9095698015052585717_n-90-mirrored.jpg,720,960,MOTOR,306,178,462,373
269987996_321937103144221_9095698015052585717_n-90-mirrored.jpg,720,960,5V EXPANSION,465,512,774,720
269987996_321937103144221_9095698015052585717_n-90.jpg,720,960,BATTERY BOX,329,3,580,208
269987996_321937103144221_9095698015052585717_n-90.jpg,720,960,SENSOR,270,96,464,278
269987996_321937103144221_9095698015052585717_n-90.jpg,720,960,MOTOR,498,178,654,373
269987996_321937103144221_9095698015052585717_n-90.jpg,720,960,5V EXPANSION,186,512,495,720
269989494_519773669104364_1176988610492183232_n-0-mirrored.jpg,960,720,UNO R3,245,67,612,329
269989494_519773669104364_1176988610492183232_n-0.jpg,960,720,UNO R3,348,67,715,329
269989494_519773669104364_1176988610492183232_n-180-mirrored.jpg,960,720,UNO R3,348,391,715,653
269989494_519773669104364_1176988610492183232_n-180.jpg,960,720,UNO R3,245,391,612,653
269989494_519773669104364_1176988610492183232_n-270-mirrored.jpg,960,720,UNO R3,391,245,653,612
269989494_519773669104364_1176988610492183232_n-270.jpg,960,720,UNO R3,67,245,329,612
269989494_519773669104364_1176988610492183232_n-90-mirrored.jpg,960,720,UNO R3,67,348,329,715
